id,sequence,task,choices,response,response_type,domain,enc_task,enc_response,rt,confidence,confidence_time,correct,valid,age,gender,education,puzzles,maths,condition,experience,system12,unfocused,adjusted,helpful
FUIMOTGPTL,54,No;teachers;painters/Some;painters;plumbers,NVC|Some not;plumbers;teachers|No;plumbers;teachers|All;plumbers;teachers|Some;teachers;plumbers|No;teachers;plumbers|Some;plumbers;teachers|All;teachers;plumbers|Some not;teachers;plumbers,No;teachers;plumbers,single-choice,syllogistic,EI1,Eac,112.63525133332388,82.0,2.6504136666666414,True,True,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,55,Some not;chemists;potters/Some;sailors;potters,NVC|Some not;sailors;chemists|No;sailors;chemists|All;sailors;chemists|Some;chemists;sailors|No;chemists;sailors|Some;sailors;chemists|All;chemists;sailors|Some not;chemists;sailors,NVC,single-choice,syllogistic,OI3,NVC,24.6373893333332,50.0,3.5005696666670643,True,False,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,56,No;managers;clerks/All;clerks;models,NVC|Some not;models;managers|No;models;managers|All;models;managers|Some;managers;models|No;managers;models|Some;models;managers|All;managers;models|Some not;managers;models,NVC,single-choice,syllogistic,EA1,NVC,19.5032146666673,50.0,2.333715333333084,True,True,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,57,Some;tellers;doctors/Some;tellers;climbers,NVC|Some not;climbers;doctors|No;climbers;doctors|All;climbers;doctors|Some;doctors;climbers|No;doctors;climbers|Some;climbers;doctors|All;doctors;climbers|Some not;doctors;climbers,Some;doctors;climbers,single-choice,syllogistic,II4,Iac,52.95866233333257,50.0,2.550402333333933,True,False,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,58,All;therapists;engineers/Some not;travelers;engineers,NVC|Some not;travelers;therapists|No;travelers;therapists|All;travelers;therapists|Some;therapists;travelers|No;therapists;travelers|Some;travelers;therapists|All;therapists;travelers|Some not;therapists;travelers,NVC,single-choice,syllogistic,AO3,NVC,5.300843333333122,80.0,4.150669333333462,True,True,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,59,Some;climbers;therapists/No;climbers;skaters,NVC|Some not;skaters;therapists|No;skaters;therapists|All;skaters;therapists|Some;therapists;skaters|No;therapists;skaters|Some;skaters;therapists|All;therapists;skaters|Some not;therapists;skaters,Some;skaters;therapists,single-choice,syllogistic,IE4,Ica,28.98811733333399,74.0,2.0003206666662985,True,True,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,60,Some not;secretaries;climbers/No;climbers;fencers,NVC|Some not;fencers;secretaries|No;fencers;secretaries|All;fencers;secretaries|Some;secretaries;fencers|No;secretaries;fencers|Some;fencers;secretaries|All;secretaries;fencers|Some not;secretaries;fencers,NVC,single-choice,syllogistic,OE1,NVC,97.99943399999357,67.0,4.250684333333127,True,False,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,61,Some not;waiters;poets/All;cashiers;waiters,NVC|Some not;cashiers;poets|No;cashiers;poets|All;cashiers;poets|Some;poets;cashiers|No;poets;cashiers|Some;cashiers;poets|All;poets;cashiers|Some not;poets;cashiers,Some not;cashiers;poets,single-choice,syllogistic,OA2,Oca,94.73222033332766,72.0,3.1838299999996096,True,False,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,62,Some;chefs;trainers/All;chefs;bankers,NVC|Some not;bankers;trainers|No;bankers;trainers|All;bankers;trainers|Some;trainers;bankers|No;trainers;bankers|Some;bankers;trainers|All;trainers;bankers|Some not;trainers;bankers,NVC,single-choice,syllogistic,IA4,NVC,8.918109333332977,29.0,3.7172510000001635,True,True,39,female,high,yes,yes,feedback,no,5,0,4,5
FUIMOTGPTL,63,No;porters;packers/No;hunters;porters,NVC|Some not;hunters;packers|No;hunters;packers|All;hunters;packers|Some;packers;hunters|No;packers;hunters|Some;hunters;packers|All;packers;hunters|Some not;packers;hunters,NVC,single-choice,syllogistic,EE2,NVC,17.686205999999434,70.0,5.434198333333571,True,False,39,female,high,yes,yes,feedback,no,5,0,4,5
FVKSEMWLPY,0,Some;scientists;golfers/All;golfers;workers,All;workers;scientists|Some;scientists;workers|No;scientists;workers|All;scientists;workers|No;workers;scientists|Some;workers;scientists|Some not;scientists;workers|NVC|Some not;workers;scientists,Some;workers;scientists,single-choice,syllogistic,IA1,Ica,18.34501733334857,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,1,All;judges;athletes/Some;athletes;drillers,All;drillers;judges|Some;judges;drillers|No;judges;drillers|All;judges;drillers|No;drillers;judges|Some;drillers;judges|Some not;judges;drillers|NVC|Some not;drillers;judges,Some;drillers;judges,single-choice,syllogistic,AI1,Ica,18.427215000092932,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,2,Some;novelists;campers/Some;joggers;novelists,All;joggers;campers|Some;campers;joggers|No;campers;joggers|All;campers;joggers|No;joggers;campers|Some;joggers;campers|Some not;campers;joggers|NVC|Some not;joggers;campers,NVC,single-choice,syllogistic,II2,NVC,41.25937733342187,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,3,Some not;nurses;actors/Some not;drillers;actors,All;drillers;nurses|Some;nurses;drillers|No;nurses;drillers|All;nurses;drillers|No;drillers;nurses|Some;drillers;nurses|Some not;nurses;drillers|NVC|Some not;drillers;nurses,NVC,single-choice,syllogistic,OO3,NVC,45.94381700003236,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,4,Some;investors;bakers/All;sailors;bakers,All;sailors;investors|Some;investors;sailors|No;investors;sailors|All;investors;sailors|No;sailors;investors|Some;sailors;investors|Some not;investors;sailors|NVC|Some not;sailors;investors,Some not;sailors;investors,single-choice,syllogistic,IA3,Oca,28.821108666696148,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,5,Some not;linguists;carpenters/No;linguists;divers,All;divers;carpenters|Some;carpenters;divers|No;carpenters;divers|All;carpenters;divers|No;divers;carpenters|Some;divers;carpenters|Some not;carpenters;divers|NVC|Some not;divers;carpenters,NVC,single-choice,syllogistic,OE4,NVC,4.333198666612309,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,6,Some not;poets;agents/No;skaters;agents,All;skaters;poets|Some;poets;skaters|No;poets;skaters|All;poets;skaters|No;skaters;poets|Some;skaters;poets|Some not;poets;skaters|NVC|Some not;skaters;poets,No;skaters;poets,single-choice,syllogistic,OE3,Eca,16.292532666425284,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,7,All;surfers;boxers/Some not;boxers;florists,All;florists;surfers|Some;surfers;florists|No;surfers;florists|All;surfers;florists|No;florists;surfers|Some;florists;surfers|Some not;surfers;florists|NVC|Some not;florists;surfers,Some;surfers;florists,single-choice,syllogistic,AO1,Iac,25.685087666728712,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,8,Some;sculptors;bakers/No;bakers;gamblers,All;gamblers;sculptors|Some;sculptors;gamblers|No;sculptors;gamblers|All;sculptors;gamblers|No;gamblers;sculptors|Some;gamblers;sculptors|Some not;sculptors;gamblers|NVC|Some not;gamblers;sculptors,No;gamblers;sculptors,single-choice,syllogistic,IE1,Eca,15.17572766665657,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,9,No;counselors;riders/All;joggers;counselors,All;joggers;riders|Some;riders;joggers|No;riders;joggers|All;riders;joggers|No;joggers;riders|Some;joggers;riders|Some not;riders;joggers|NVC|Some not;joggers;riders,NVC,single-choice,syllogistic,EA2,NVC,3.6276456666986094,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,10,All;dancers;boxers/No;typists;boxers,All;typists;dancers|Some;dancers;typists|No;dancers;typists|All;dancers;typists|No;typists;dancers|Some;typists;dancers|Some not;dancers;typists|NVC|Some not;typists;dancers,No;typists;dancers,single-choice,syllogistic,AE3,Eca,20.55067533340013,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,11,No;skaters;poets/Some not;skaters;miners,All;miners;poets|Some;poets;miners|No;poets;miners|All;poets;miners|No;miners;poets|Some;miners;poets|Some not;poets;miners|NVC|Some not;miners;poets,NVC,single-choice,syllogistic,EO4,NVC,32.247325999972574,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,12,No;assistants;farmers/Some;scholars;assistants,All;scholars;farmers|Some;farmers;scholars|No;farmers;scholars|All;farmers;scholars|No;scholars;farmers|Some;scholars;farmers|Some not;farmers;scholars|NVC|Some not;scholars;farmers,NVC,single-choice,syllogistic,EI2,NVC,6.372025333364889,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,13,Some;editors;soldiers/All;florists;editors,All;florists;soldiers|Some;soldiers;florists|No;soldiers;florists|All;soldiers;florists|No;florists;soldiers|Some;florists;soldiers|Some not;soldiers;florists|NVC|Some not;florists;soldiers,Some;florists;soldiers,single-choice,syllogistic,IA2,Ica,10.398280999958725,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,14,All;trainers;architects/All;designers;architects,All;designers;trainers|Some;trainers;designers|No;trainers;designers|All;trainers;designers|No;designers;trainers|Some;designers;trainers|Some not;trainers;designers|NVC|Some not;designers;trainers,All;designers;trainers,single-choice,syllogistic,AA3,Aca,23.379686666587073,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,15,All;cooks;mayors/Some not;cooks;swimmers,All;swimmers;mayors|Some;mayors;swimmers|No;mayors;swimmers|All;mayors;swimmers|No;swimmers;mayors|Some;swimmers;mayors|Some not;mayors;swimmers|NVC|Some not;swimmers;mayors,NVC,single-choice,syllogistic,AO4,NVC,3.5318363332947054,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,16,Some;cyclists;students/Some not;cyclists;buyers,All;buyers;students|Some;students;buyers|No;students;buyers|All;students;buyers|No;buyers;students|Some;buyers;students|Some not;students;buyers|NVC|Some not;buyers;students,Some not;buyers;students,single-choice,syllogistic,IO4,Oca,51.401966999950155,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,17,All;boxers;architects/All;architects;runners,All;runners;boxers|Some;boxers;runners|No;boxers;runners|All;boxers;runners|No;runners;boxers|Some;runners;boxers|Some not;boxers;runners|NVC|Some not;runners;boxers,All;runners;boxers,single-choice,syllogistic,AA1,Aca,15.756243666748619,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,18,All;cyclists;lifeguards/No;cyclists;divers,All;divers;lifeguards|Some;lifeguards;divers|No;lifeguards;divers|All;lifeguards;divers|No;divers;lifeguards|Some;divers;lifeguards|Some not;lifeguards;divers|NVC|Some not;divers;lifeguards,Some;lifeguards;divers,single-choice,syllogistic,AE4,Iac,35.77634566674463,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,19,Some;agents;secretaries/No;brokers;agents,All;brokers;secretaries|Some;secretaries;brokers|No;secretaries;brokers|All;secretaries;brokers|No;brokers;secretaries|Some;brokers;secretaries|Some not;secretaries;brokers|NVC|Some not;brokers;secretaries,NVC,single-choice,syllogistic,IE2,NVC,6.4663773333033845,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,20,Some not;athletes;lawyers/All;athletes;hunters,All;hunters;lawyers|Some;lawyers;hunters|No;lawyers;hunters|All;lawyers;hunters|No;hunters;lawyers|Some;hunters;lawyers|Some not;lawyers;hunters|NVC|Some not;hunters;lawyers,Some;hunters;lawyers,single-choice,syllogistic,OA4,Ica,20.326990000009168,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,21,Some not;jugglers;investors/Some not;barbers;jugglers,All;barbers;investors|Some;investors;barbers|No;investors;barbers|All;investors;barbers|No;barbers;investors|Some;barbers;investors|Some not;investors;barbers|NVC|Some not;barbers;investors,Some not;barbers;investors,single-choice,syllogistic,OO2,Oca,20.464412333329133,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,22,No;doctors;tellers/No;climbers;tellers,All;climbers;doctors|Some;doctors;climbers|No;doctors;climbers|All;doctors;climbers|No;climbers;doctors|Some;climbers;doctors|Some not;doctors;climbers|NVC|Some not;climbers;doctors,NVC,single-choice,syllogistic,EE3,NVC,15.747867000043815,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,23,No;analysts;counselors/All;opticians;counselors,All;opticians;analysts|Some;analysts;opticians|No;analysts;opticians|All;analysts;opticians|No;opticians;analysts|Some;opticians;analysts|Some not;analysts;opticians|NVC|Some not;opticians;analysts,Some not;analysts;opticians,single-choice,syllogistic,EA3,Oac,33.038903333323766,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,24,No;doctors;planners/Some;typists;planners,All;typists;doctors|Some;doctors;typists|No;doctors;typists|All;doctors;typists|No;typists;doctors|Some;typists;doctors|Some not;doctors;typists|NVC|Some not;typists;doctors,No;doctors;typists,single-choice,syllogistic,EI3,Eac,25.4975369999992,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,25,Some;analysts;novelists/Some;travelers;novelists,All;travelers;analysts|Some;analysts;travelers|No;analysts;travelers|All;analysts;travelers|No;travelers;analysts|Some;travelers;analysts|Some not;analysts;travelers|NVC|Some not;travelers;analysts,No;travelers;analysts,single-choice,syllogistic,II3,Eca,30.72920800000189,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,26,All;clerks;managers/Some not;models;clerks,All;models;managers|Some;managers;models|No;managers;models|All;managers;models|No;models;managers|Some;models;managers|Some not;managers;models|NVC|Some not;models;managers,NVC,single-choice,syllogistic,AO2,NVC,3.4498350000381404,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,27,All;writers;drivers/All;hikers;writers,All;hikers;drivers|Some;drivers;hikers|No;drivers;hikers|All;drivers;hikers|No;hikers;drivers|Some;hikers;drivers|Some not;drivers;hikers|NVC|Some not;hikers;drivers,All;hikers;drivers,single-choice,syllogistic,AA2,Aca,28.10161266682373,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,28,Some;planners;surfers/Some not;artists;planners,All;artists;surfers|Some;surfers;artists|No;surfers;artists|All;surfers;artists|No;artists;surfers|Some;artists;surfers|Some not;surfers;artists|NVC|Some not;artists;surfers,NVC,single-choice,syllogistic,IO2,NVC,14.263346666554954,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,29,Some not;actors;painters/All;painters;workers,All;workers;actors|Some;actors;workers|No;actors;workers|All;actors;workers|No;workers;actors|Some;workers;actors|Some not;actors;workers|NVC|Some not;workers;actors,NVC,single-choice,syllogistic,OA1,NVC,3.5470960001349394,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,30,Some;therapists;engineers/Some;engineers;travelers,All;travelers;therapists|Some;therapists;travelers|No;therapists;travelers|All;therapists;travelers|No;travelers;therapists|Some;travelers;therapists|Some not;therapists;travelers|NVC|Some not;travelers;therapists,Some;therapists;travelers,single-choice,syllogistic,II1,Iac,8.876125666717867,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,31,No;pilots;tailors/No;pilots;singers,All;singers;tailors|Some;tailors;singers|No;tailors;singers|All;tailors;singers|No;singers;tailors|Some;singers;tailors|Some not;tailors;singers|NVC|Some not;singers;tailors,NVC,single-choice,syllogistic,EE4,NVC,24.287865333337432,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,32,Some not;soldiers;assistants/Some;assistants;barbers,All;barbers;soldiers|Some;soldiers;barbers|No;soldiers;barbers|All;soldiers;barbers|No;barbers;soldiers|Some;barbers;soldiers|Some not;soldiers;barbers|NVC|Some not;barbers;soldiers,NVC,single-choice,syllogistic,OI1,NVC,62.58765766672814,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,33,Some;dancers;editors/No;scholars;editors,All;scholars;dancers|Some;dancers;scholars|No;dancers;scholars|All;dancers;scholars|No;scholars;dancers|Some;scholars;dancers|Some not;dancers;scholars|NVC|Some not;scholars;dancers,NVC,single-choice,syllogistic,IE3,NVC,13.885505666772874,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,34,No;boxers;actuaries/No;actuaries;opticians,All;opticians;boxers|Some;boxers;opticians|No;boxers;opticians|All;boxers;opticians|No;opticians;boxers|Some;opticians;boxers|Some not;boxers;opticians|NVC|Some not;opticians;boxers,No;boxers;opticians,single-choice,syllogistic,EE1,Eac,20.588117666701084,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,35,No;pilots;drivers/Some not;butchers;pilots,All;butchers;drivers|Some;drivers;butchers|No;drivers;butchers|All;drivers;butchers|No;butchers;drivers|Some;butchers;drivers|Some not;drivers;butchers|NVC|Some not;butchers;drivers,NVC,single-choice,syllogistic,EO2,NVC,47.08834933336689,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,36,No;auditors;clerks/Some not;clerks;cashiers,All;cashiers;auditors|Some;auditors;cashiers|No;auditors;cashiers|All;auditors;cashiers|No;cashiers;auditors|Some;cashiers;auditors|Some not;auditors;cashiers|NVC|Some not;cashiers;auditors,Some not;auditors;cashiers,single-choice,syllogistic,EO1,Oac,12.637001666526293,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,37,Some not;potters;chemists/Some not;potters;sailors,All;sailors;chemists|Some;chemists;sailors|No;chemists;sailors|All;chemists;sailors|No;sailors;chemists|Some;sailors;chemists|Some not;chemists;sailors|NVC|Some not;sailors;chemists,NVC,single-choice,syllogistic,OO4,NVC,4.7275650000572345,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,38,No;potters;sculptors/Some;potters;miners,All;miners;sculptors|Some;sculptors;miners|No;sculptors;miners|All;sculptors;miners|No;miners;sculptors|Some;miners;sculptors|Some not;sculptors;miners|NVC|Some not;miners;sculptors,No;miners;sculptors,single-choice,syllogistic,EI4,Eca,11.395396666686,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,39,All;actuaries;riders/Some;designers;actuaries,All;designers;riders|Some;riders;designers|No;riders;designers|All;riders;designers|No;designers;riders|Some;designers;riders|Some not;riders;designers|NVC|Some not;designers;riders,Some;designers;riders,single-choice,syllogistic,AI2,Ica,19.981153333325906,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,40,All;chemists;skaters/No;skaters;hikers,All;hikers;chemists|Some;chemists;hikers|No;chemists;hikers|All;chemists;hikers|No;hikers;chemists|Some;hikers;chemists|Some not;chemists;hikers|NVC|Some not;hikers;chemists,No;chemists;hikers,single-choice,syllogistic,AE1,Eac,24.001792333264103,,,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,41,Some;judges;porters/Some not;porters;brewers,All;brewers;judges|Some;judges;brewers|No;judges;brewers|All;judges;brewers|No;brewers;judges|Some;brewers;judges|Some not;judges;brewers|NVC|Some not;brewers;judges,Some;judges;brewers,single-choice,syllogistic,IO1,Iac,19.51031733318149,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,42,All;tutors;tailors/Some;tutors;brewers,All;brewers;tailors|Some;tailors;brewers|No;tailors;brewers|All;tailors;brewers|No;brewers;tailors|Some;brewers;tailors|Some not;tailors;brewers|NVC|Some not;brewers;tailors,NVC,single-choice,syllogistic,AI4,NVC,28.140506666698414,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,43,All;students;linguists/Some;climbers;linguists,All;climbers;students|Some;students;climbers|No;students;climbers|All;students;climbers|No;climbers;students|Some;climbers;students|Some not;students;climbers|NVC|Some not;climbers;students,Some not;students;climbers,single-choice,syllogistic,AI3,Oac,23.88775133319589,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,44,No;cooks;nurses/All;cooks;painters,All;painters;nurses|Some;nurses;painters|No;nurses;painters|All;nurses;painters|No;painters;nurses|Some;painters;nurses|Some not;nurses;painters|NVC|Some not;painters;nurses,No;nurses;painters,single-choice,syllogistic,EA4,Eac,40.6955313332274,,,False,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,45,Some not;engineers;campers/Some;fencers;engineers,All;fencers;campers|Some;campers;fencers|No;campers;fencers|All;campers;fencers|No;fencers;campers|Some;fencers;campers|Some not;campers;fencers|NVC|Some not;fencers;campers,NVC,single-choice,syllogistic,OI2,NVC,7.369083000004418,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,46,Some not;writers;poets/Some;writers;singers,All;singers;poets|Some;poets;singers|No;poets;singers|All;poets;singers|No;singers;poets|Some;singers;poets|Some not;poets;singers|NVC|Some not;singers;poets,Some not;singers;poets,single-choice,syllogistic,OI4,Oca,30.26822600000865,,,False,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,47,Some not;chefs;scientists/No;runners;chefs,All;runners;scientists|Some;scientists;runners|No;scientists;runners|All;scientists;runners|No;runners;scientists|Some;runners;scientists|Some not;scientists;runners|NVC|Some not;runners;scientists,NVC,single-choice,syllogistic,OE2,NVC,2.227700999975214,,,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,48,No;campers;novelists/Some not;joggers;novelists,All;joggers;campers|Some;campers;joggers|No;campers;joggers|All;campers;joggers|No;joggers;campers|Some;joggers;campers|Some not;campers;joggers|NVC|Some not;joggers;campers,Some;joggers;campers,single-choice,syllogistic,EO3,Ica,32.16680966655149,14.0,2.6707633332808807,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,49,Some not;nurses;cooks/Some;painters;cooks,All;painters;nurses|Some;nurses;painters|No;nurses;painters|All;nurses;painters|No;painters;nurses|Some;painters;nurses|Some not;nurses;painters|NVC|Some not;painters;nurses,NVC,single-choice,syllogistic,OI3,NVC,46.12753199994658,5.0,2.1206186666886118,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,50,All;boxers;surfers/No;florists;boxers,All;florists;surfers|Some;surfers;florists|No;surfers;florists|All;surfers;florists|No;florists;surfers|Some;florists;surfers|Some not;surfers;florists|NVC|Some not;florists;surfers,No;florists;surfers,single-choice,syllogistic,AE2,Eca,29.01131266675188,87.0,1.8734630000591368,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,51,Some not;counselors;analysts/All;opticians;counselors,All;opticians;analysts|Some;analysts;opticians|No;analysts;opticians|All;analysts;opticians|No;opticians;analysts|Some;opticians;analysts|Some not;analysts;opticians|NVC|Some not;opticians;analysts,NVC,single-choice,syllogistic,OA2,NVC,19.172669333298856,14.0,1.4776850000023893,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,52,Some not;students;cyclists/Some not;cyclists;buyers,All;buyers;students|Some;students;buyers|No;students;buyers|All;students;buyers|No;buyers;students|Some;buyers;students|Some not;students;buyers|NVC|Some not;buyers;students,Some;buyers;students,single-choice,syllogistic,OO1,Ica,15.240934000075269,20.0,2.9275739998817456,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,53,No;golfers;scientists/No;workers;golfers,All;workers;scientists|Some;scientists;workers|No;scientists;workers|All;scientists;workers|No;workers;scientists|Some;workers;scientists|Some not;scientists;workers|NVC|Some not;workers;scientists,No;scientists;workers,single-choice,syllogistic,EE2,Eac,84.46045166668614,71.0,1.7623849999904715,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,54,All;investors;jugglers/Some not;barbers;jugglers,All;barbers;investors|Some;investors;barbers|No;investors;barbers|All;investors;barbers|No;barbers;investors|Some;barbers;investors|Some not;investors;barbers|NVC|Some not;barbers;investors,Some not;investors;barbers,single-choice,syllogistic,AO3,Oac,26.16700800007432,75.0,1.7124603334268014,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,55,Some not;actors;dentists/All;buyers;dentists,All;buyers;actors|Some;actors;buyers|No;actors;buyers|All;actors;buyers|No;buyers;actors|Some;buyers;actors|Some not;actors;buyers|NVC|Some not;buyers;actors,Some;buyers;actors,single-choice,syllogistic,OA3,Ica,57.660398333334896,33.0,2.3652296666304338,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,56,Some;judges;porters/Some not;brewers;porters,All;brewers;judges|Some;judges;brewers|No;judges;brewers|All;judges;brewers|No;brewers;judges|Some;brewers;judges|Some not;judges;brewers|NVC|Some not;brewers;judges,Some;brewers;judges,single-choice,syllogistic,IO3,Ica,19.152131333311274,19.0,2.020876666704824,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,57,Some not;teachers;painters/No;painters;plumbers,All;plumbers;teachers|Some;teachers;plumbers|No;teachers;plumbers|All;teachers;plumbers|No;plumbers;teachers|Some;plumbers;teachers|Some not;teachers;plumbers|NVC|Some not;plumbers;teachers,Some not;teachers;plumbers,single-choice,syllogistic,OE1,Oac,17.34951466659727,19.0,2.02217833330235,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,58,Some;linguists;carpenters/No;linguists;divers,All;divers;carpenters|Some;carpenters;divers|No;carpenters;divers|All;carpenters;divers|No;divers;carpenters|Some;divers;carpenters|Some not;carpenters;divers|NVC|Some not;divers;carpenters,Some not;carpenters;divers,single-choice,syllogistic,IE4,Oac,201.56541500005684,16.0,2.8457189998626733,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,59,Some;tutors;packers/Some;tutors;butchers,All;butchers;packers|Some;packers;butchers|No;packers;butchers|All;packers;butchers|No;butchers;packers|Some;butchers;packers|Some not;packers;butchers|NVC|Some not;butchers;packers,Some not;packers;butchers,single-choice,syllogistic,II4,Oac,22.11588833333976,8.0,2.072130999982366,True,False,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,60,Some;waiters;poets/All;waiters;cashiers,All;cashiers;poets|Some;poets;cashiers|No;poets;cashiers|All;poets;cashiers|No;cashiers;poets|Some;cashiers;poets|Some not;poets;cashiers|NVC|Some not;cashiers;poets,Some;cashiers;poets,single-choice,syllogistic,IA4,Ica,19.127071333308887,66.0,1.747093333383409,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,61,All;tutors;tailors/All;tutors;brewers,All;brewers;tailors|Some;tailors;brewers|No;tailors;brewers|All;tailors;brewers|No;brewers;tailors|Some;brewers;tailors|Some not;tailors;brewers|NVC|Some not;brewers;tailors,NVC,single-choice,syllogistic,AA4,NVC,75.15542166654134,94.0,1.7306836666266168,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
FVKSEMWLPY,62,No;analysts;novelists/Some;novelists;travelers,All;travelers;analysts|Some;analysts;travelers|No;analysts;travelers|All;analysts;travelers|No;travelers;analysts|Some;travelers;analysts|Some not;analysts;travelers|NVC|Some not;travelers;analysts,Some not;analysts;travelers,single-choice,syllogistic,EI1,Oac,105.3749433333265,20.0,1.336078999996188,True,True,32,male,high,yes,no,feedback,no,3,0,4,2
